# BD IPDI 110C 1 - NCO/DIPA = 1.00
# time / hours, [OH] / mol/L
0.0, 3.4675
4.0740807928791976e-5, 3.4674999999930396
7.833551657931398e-5, 3.467499999974267
0.00013789245193239095, 3.467499999920265
0.00020615471490731215, 3.4674999998217815
0.00030654501253138806, 3.4674999996059483
0.0004365623597075504, 3.467499999200801
0.00059014104696156, 3.467499998539601
0.0007378335074389053, 3.4674999977171663
0.0008667587014093056, 3.4674999968497002
0.0009802214180104861, 3.4674999959709556
0.001086009135642213, 3.4674999950544003
0.0011905786975866164, 3.4674999940561677
0.0012974463621188796, 3.4674999929412555
0.0014075844451016766, 3.467499991692013
0.0015202779531232713, 3.467499990308498
0.0017479212368979938, 3.4674999871889365
0.002051383146911741, 3.4674999823546537
0.00266284429828792, 3.4674999702683964
0.004083900396101011, 3.4674999300715528
0.00866912954047342, 3.467499684951616
0.0330956012511822, 3.4674954129699262
0.10560929369416783, 3.467453424730059
0.180860106322477, 3.4673637691347885
0.3277237525110191, 3.467055153192522
0.48371115313139573, 3.466536444693372
0.7308695853636662, 3.465320473331906
1.011363924387027, 3.4633700650815924
1.407963253086348, 3.4596150661281437
1.8753555886409936, 3.453757323295922
2.49164997702102, 3.4438076686802166
3.227563885606416, 3.4288610483116777
4.158084164001207, 3.4056568476200075
5.272613791288822, 3.3723229414027256
6.645642607054946, 3.3242861748100987
8.269813350111535, 3.2595420608441406
10.122509467998189, 3.177897431548798
11.973679655661789, 3.090616847968198
13.713765757007174, 3.0053337442661245
15.271772954701598, 2.9275293700092293
16.669410448951954, 2.857293542974779
17.896786233227655, 2.7956815278253964
18.883597647123914, 2.7463938018058074
19.748930504304475, 2.7034666982039566
20.55449659351504, 2.663822073834446
21.312557643217854, 2.6268471112399077
22.024464437487776, 2.592456082224796
22.704008006235686, 2.559960937588647
23.35038777500173, 2.5293788304907534
23.97809586207868, 2.5000074945472357
24.58383700977674, 2.4719888217261516
25.182994168025495, 2.444605774147133
25.770081396269433, 2.4181093890587007
26.36190266335707, 2.3917500410671195
26.95134011871431, 2.3658611417503774
27.557454853579475, 2.3396333123054425
28.172322849136613, 2.3134487413011087
28.818758528935607, 2.286393262122424
29.489576199911838, 2.258845828984898
30.21476265060737, 2.2296880908809382
30.991936869625814, 2.199175571208753
31.868574430767097, 2.165690951954037
32.863970653379624, 2.1288892920825937
34.0972933621078, 2.0851086159034216
35.79484225602021, 2.0281382221457718
39.12400593223325, 1.9271692502516644
41.17165554982, 1.871702477455568
45.25171576322658, 1.7745924474778467
47.37796776884269, 1.7302644762673158
49.93984163381448, 1.6818029373824745
51.21083697919277, 1.6595818649245948
53.758124399382005, 1.6183014213057287
54.97111849468491, 1.6000527531952793
57.546228138105704, 1.564009593200118
58.71501291058959, 1.5487708965270641
61.35226015639908, 1.5166898337058505
62.50032057083329, 1.5036501159913633
65.22097502416689, 1.4747598104759572
66.37370900951214, 1.4633125922776726
69.17846701754912, 1.4372292780464067
70.37328848610188, 1.4268270418244478
73.24503370294684, 1.4033803887896286
74.54416158833071, 1.393444970355789
77.48016094848867, 1.3723739948095428
78.9637583180549, 1.3624033882899196
82.28894874773216, 1.3415299469802966
84.05423831696025, 1.3312109684787765
87.69217422590384, 1.3114204864316317
89.72121940636602, 1.30117053310081
93.61126064482025, 1.282906857186881
95.91182233859509, 1.2728846237854257
96.96, 1.268493348324148
