# BD IPDI 110C 1 - NCO/DIPA = 1.00
# time / hours, [OH] / mol/L
0.0, 3.4675
7.571606736346242e-5, 3.467499999824826
0.0008328767409980865, 3.4674999788126932
0.008404483477344328, 3.4674978513997483
0.06413340346068443, 3.467378577531507
0.16948394743598705, 3.4666977650455446
0.3073075782356226, 3.4650416274084823
0.4919829736861667, 3.461743517687919
0.7283259672520956, 3.4561917523589636
1.027021542313314, 3.4477318861225585
1.3946320092355315, 3.435973785063091
1.8415528799474616, 3.420606310958451
2.3793990660128572, 3.401404957392022
3.026546210175265, 3.377955876829118
3.8093908725351673, 3.349551205550025
4.769236281014395, 3.31494011616783
5.970725234193204, 3.272083077158084
7.519918496239588, 3.2176352787468496
9.587923598771722, 3.1463705589159225
12.346543290688743, 3.053774757566314
15.556971313446486, 2.949462522285344
18.751184122893207, 2.849235489204742
21.722447031873042, 2.7590852333080056
24.508897569279583, 2.67716248488815
27.236282954801858, 2.599356776101556
30.020443403033497, 2.5222829650084555
32.93266718191914, 2.4441281323174753
36.000520101763954, 2.3644369327477235
39.221066007236146, 2.2835986708143463
42.57822377188533, 2.202300004109357
46.05862443801381, 2.121101480054153
49.65983384123296, 2.040267138113282
57.1212256735938, 1.882526227187314
67.22467627020468, 1.688344096637513
83.45703982104271, 1.417711692853284
96.96, 1.2264634325851427
