# PEG IPDI 100C 1 - NCO/DIPA = 1.00
# time / hours, [OH] / mol/L
0.0, 2.12136
1.2559244470673161e-17, 2.12136
1.381516891774048e-16, 2.12136
1.3940761362447208e-15, 2.12136
1.395332060691788e-14, 2.12136
1.3954576531364948e-13, 2.12136
1.3954702123809654e-12, 2.12136
1.3954714683054123e-11, 2.12136
1.395471593897857e-10, 2.12136
1.3954716064571014e-9, 2.12136
1.3954716077130256e-8, 2.1213599999999997
1.395471607838618e-7, 2.1213599999999757
1.3954716078511773e-6, 2.121359999997574
1.395471607852433e-5, 2.1213599997574177
0.00013954716078525586, 2.121359975745029
0.0013954716078525711, 2.1213575777692792
0.004711486945058127, 2.1213324762580963
0.008601246438286992, 2.1212685864362806
0.015570678200294867, 2.1210623629996013
0.023420451718542453, 2.1206914331733056
0.0351400686228211, 2.1198711907203283
0.048726033476280906, 2.1185331977640867
0.06725660080455559, 2.1160665724627417
0.0892508191219566, 2.1122281127711267
0.11765894645237637, 2.105908019348533
0.15164907826519008, 2.096500773106321
0.19412381916629562, 2.08223028615822
0.24503500225890368, 2.061948481236255
0.3074963920664444, 2.03315904337777
0.3824567439412714, 1.9941747637331928
0.4736447972318114, 1.9420743526411954
0.5833574179724322, 1.8751136021923442
0.7165192931908574, 1.790850030647162
0.8773290431026506, 1.688604559302999
1.0725563690291968, 1.5679142935272186
1.308162479480248, 1.4310194824614415
1.5903580928298862, 1.2820897737454737
1.9206574306498392, 1.128840665878608
2.297568425850107, 0.9794652830794078
2.7152085030239377, 0.8413279278504577
3.1695818118379835, 0.7180662052498893
3.655571701175462, 0.6112711896262849
4.169776452786485, 0.5204791165578141
4.420909965336322, 0.4829058984497205
4.619002724962319, 0.45593379698336733
4.769865183588703, 0.4368224308595003
4.870689187494596, 0.42469089503595037
4.958995900417904, 0.4144647508045075
5.046572177750175, 0.40467548117437635
5.1169961179914045, 0.39704826473687715
5.192094663814142, 0.3891464159920115
5.253109051258065, 0.3828969290906765
5.325997611567014, 0.375624991437239
5.382737984025215, 0.3701059055596489
5.453661151093733, 0.3633763831897398
5.507556681016403, 0.35838471147254036
5.576693071076066, 0.35213134923478095
5.629649755795745, 0.34745234494764465
5.697062210173069, 0.3416312499183299
5.751158552367152, 0.3370666289017482
5.817540867374313, 0.33159135079904106
5.874697962160218, 0.3269853004755315
5.941640714363908, 0.3217144569784064
6.003477450242587, 0.3169610329123503
6.07319175756473, 0.3117310156272719
6.141313291298927, 0.3067486386625165
6.178869977433725, 0.3040545442778826
6.292306644718485, 0.29613767990662454
6.374394940599151, 0.2906081900874514
6.5076675058217655, 0.28197086624973844
6.652578684399744, 0.2730322476822002
6.859478165292937, 0.26103247420289577
7.1884814378790365, 0.2436271656462087
7.515757057817413, 0.2281217893185779
8.000017422308545, 0.20800689570679015
8.603439264036787, 0.1868509357127484
9.398751823066435, 0.16415984096885838
10.321473214931462, 0.1433831284459811
11.399311126076661, 0.12454756003866999
12.12, 0.11436007599769735
