# PEG IPDI 100C 0.25 - NCO/DIPA = 0.25
# time / hours, [OH] / mol/L
0.0, 2.50989
1.9553512206182224e-5, 2.5089796911991518
0.00021508863426800444, 2.4999186972297345
0.0021629242343128665, 2.4136500077160963
0.007575174712992498, 2.2067226320906617
0.017092642990917343, 1.9287466167598508
0.033090911563471354, 1.6124057702558399
0.05197765003084046, 1.3726865458863748
0.08365983320060126, 1.1293541621014134
0.11453192677332329, 0.9866225050792911
0.16950650807970294, 0.8370943865969743
0.22757556782612517, 0.7474342801572147
0.3017493350152911, 0.6789097520340461
0.3857070400799599, 0.6310672268270487
0.48386022811494317, 0.5942741693522556
0.5959000219370205, 0.5644690409944512
0.7248278364725074, 0.5379185880502066
0.8734500579401578, 0.5123183865778429
1.047262471335167, 0.4858559315040417
1.253570488317914, 0.4572540539007983
1.503691789194613, 0.4253893815397073
1.8147096804117473, 0.38920298639936457
2.2161196207665177, 0.3473455941794682
2.7802760288564836, 0.2965070049851349
3.46726789256958, 0.24522309167688489
4.219046818004044, 0.19999634650822617
5.05, 0.1605088283629796
