# BD IPDI 110C 0.25 - NCO/DIPA = 0.25
# time / hours, [OH] / mol/L
0.0, 6.41387
2.5025435589853387e-5, 6.413498200297662
0.0002752797914883872, 6.409782964610535
0.0027778233504737256, 6.3729047038975635
0.012969392945839348, 6.227693641390918
0.0291588610322202, 6.012269517507546
0.04937683909774492, 5.766619370745154
0.07674349390268197, 5.4696091565586435
0.11164341600494411, 5.139992146246543
0.15796817829128526, 4.770163485059549
0.2215657489803375, 4.357550204700191
0.3122334569840999, 3.9038542019816695
0.4022745024546429, 3.5604452420554353
0.5192468690469753, 3.220527738668988
0.6513916183846084, 2.933034178097873
0.8120373466329494, 2.67365819794304
0.9999999673526131, 2.451634845112942
1.2248398294834766, 2.2598222398115433
1.4916017486583177, 2.098176559683932
1.8103024926665938, 1.963556831001311
2.1897410564665463, 1.8542977524119775
2.639680430789363, 1.7680670377228849
3.1670312616814456, 1.702277543145141
3.7751028519031236, 1.653508619381887
4.46071333652212, 1.6178118602941534
5.215513984516634, 1.5911483140533123
6.033888494148907, 1.569987074212577
6.91887078276656, 1.551753014348264
7.882290532394624, 1.5348139146961692
8.943292602910477, 1.5182010904724572
10.1256264182724, 1.5013577973861876
11.450780603227486, 1.4840274722797429
12.921738958200907, 1.466302072795763
14.51432912077275, 1.4485689866533806
16.199548445013704, 1.4311682464213435
17.95264402836108, 1.4143122666229564
19.747926403058123, 1.398166671914139
21.558583377067205, 1.3828648173053133
23.359004601762443, 1.3684994646597919
25.12882385337448, 1.3551050450540845
26.855990318955612, 1.3426515547938767
28.53732251282083, 1.331055850895603
30.17609441863814, 1.32020795047837
31.778551146782508, 1.3099970563296515
33.35098079431174, 1.3003284461386857
34.898176615936286, 1.2911290713746213
36.4231450660695, 1.2823453555464521
39.43191904566885, 1.2657666990582708
42.17287660328843, 1.2514551828764013
46.929426463468225, 1.228172966761646
50.32449264825096, 1.212614603014817
55.97901708607833, 1.1883814644434605
60.16213761856531, 1.171636877081832
66.80483084115438, 1.1468171557099167
71.89935922225436, 1.1290678103572964
79.6326107470494, 1.103953383368771
85.81069950298797, 1.0852710664894771
94.75971609299918, 1.0600766392817726
96.96, 1.0541861834630761
