0  6.68445
1800  	3.34223
3600  	2.33956
5400  	2.20587
7200   	2.09223
14400   	1.9786
21600   	1.79812
28800   	1.65106
43200   	1.40374
86400	1.27005
129600	1.2032
172800	1.13636
259200	1.00267
345600	0.93582














